implementation,shape_type,m,n,q,p,total_ops,avg_seconds,avg_speedup,avg_serial_speedup,avg_cost,sample_count
Implementation 1 (Serial),n_dominant,2400,3600,600,4,10368000000,9.000387000,1.000000,1.000000,9.000387000,1
Implementation 1 (Serial),n_dominant,2400,3600,600,9,10368000000,9.000387000,1.000000,1.000000,9.000387000,1
Implementation 1 (Serial),n_dominant,2400,3600,600,16,10368000000,9.000387000,1.000000,1.000000,9.000387000,1
Implementation 1 (Serial),n_dominant,2400,3600,600,25,10368000000,9.000387000,1.000000,1.000000,9.000387000,1
Implementation 1 (Serial),n_dominant,2400,3600,1200,1,20736000000,32.597921000,1.000000,1.000000,32.597921000,1
Implementation 1 (Serial),n_dominant,2400,3600,1200,4,20736000000,32.597921000,1.000000,1.000000,32.597921000,1
Implementation 1 (Serial),n_dominant,2400,3600,1200,9,20736000000,32.597921000,1.000000,1.000000,32.597921000,1
Implementation 1 (Serial),n_dominant,2400,3600,1200,16,20736000000,32.597921000,1.000000,1.000000,32.597921000,1
Implementation 1 (Serial),n_dominant,2400,3600,1200,25,20736000000,32.597921000,1.000000,1.000000,32.597921000,1
Implementation 1 (Serial),n_dominant,2400,3600,1800,1,31104000000,68.119714000,1.000000,1.000000,68.119714000,1
Implementation 1 (Serial),n_dominant,2400,3600,1800,4,31104000000,68.119714000,1.000000,1.000000,68.119714000,1
Implementation 1 (Serial),n_dominant,2400,3600,1800,9,31104000000,68.119714000,1.000000,1.000000,68.119714000,1
Implementation 1 (Serial),n_dominant,2400,3600,1800,16,31104000000,68.119714000,1.000000,1.000000,68.119714000,1
Implementation 1 (Serial),n_dominant,2400,3600,1800,25,31104000000,68.119714000,1.000000,1.000000,68.119714000,1
Implementation 1 (Serial),n_dominant,2400,3600,2400,1,41472000000,64.590626000,1.000000,1.000000,64.590626000,1
Implementation 1 (Serial),n_dominant,2400,3600,2400,4,41472000000,64.590626000,1.000000,1.000000,64.590626000,1
Implementation 1 (Serial),n_dominant,2400,3600,2400,9,41472000000,64.590626000,1.000000,1.000000,64.590626000,1
Implementation 1 (Serial),n_dominant,2400,3600,2400,16,41472000000,64.590626000,1.000000,1.000000,64.590626000,1
Implementation 1 (Serial),n_dominant,2400,3600,2400,25,41472000000,64.590626000,1.000000,1.000000,64.590626000,1
Implementation 1 (Serial),n_dominant,2400,3600,3000,1,51840000000,63.321186000,1.000000,1.000000,63.321186000,1
Implementation 1 (Serial),n_dominant,2400,3600,3000,4,51840000000,63.321186000,1.000000,1.000000,63.321186000,1
Implementation 1 (Serial),n_dominant,2400,3600,3000,9,51840000000,63.321186000,1.000000,1.000000,63.321186000,1
Implementation 1 (Serial),n_dominant,2400,3600,3000,16,51840000000,63.321186000,1.000000,1.000000,63.321186000,1
Implementation 1 (Serial),n_dominant,2400,3600,3000,25,51840000000,63.321186000,1.000000,1.000000,63.321186000,1
Implementation 1 (Serial),n_dominant,2400,4200,600,1,12096000000,14.007163000,1.000000,1.000000,14.007163000,1
Implementation 1 (Serial),n_dominant,2400,4200,600,4,12096000000,14.007163000,1.000000,1.000000,14.007163000,1
Implementation 1 (Serial),n_dominant,2400,4200,600,9,12096000000,14.007163000,1.000000,1.000000,14.007163000,1
Implementation 1 (Serial),n_dominant,2400,4200,600,16,12096000000,14.007163000,1.000000,1.000000,14.007163000,1
Implementation 1 (Serial),n_dominant,2400,4200,600,25,12096000000,14.007163000,1.000000,1.000000,14.007163000,1
Implementation 1 (Serial),n_dominant,2400,4200,1200,1,24192000000,42.061939000,1.000000,1.000000,42.061939000,1
Implementation 1 (Serial),n_dominant,2400,4200,1200,4,24192000000,42.061939000,1.000000,1.000000,42.061939000,1
Implementation 1 (Serial),n_dominant,2400,4200,1200,9,24192000000,42.061939000,1.000000,1.000000,42.061939000,1
Implementation 1 (Serial),n_dominant,2400,4200,1200,16,24192000000,42.061939000,1.000000,1.000000,42.061939000,1
Implementation 1 (Serial),n_dominant,2400,4200,1200,25,24192000000,42.061939000,1.000000,1.000000,42.061939000,1
Implementation 1 (Serial),n_dominant,2400,4200,1800,1,36288000000,57.943022000,1.000000,1.000000,57.943022000,1
Implementation 1 (Serial),n_dominant,2400,4200,1800,4,36288000000,57.943022000,1.000000,1.000000,57.943022000,1
Implementation 1 (Serial),n_dominant,2400,4200,1800,9,36288000000,57.943022000,1.000000,1.000000,57.943022000,1
Implementation 1 (Serial),n_dominant,2400,4200,1800,16,36288000000,57.943022000,1.000000,1.000000,57.943022000,1
Implementation 1 (Serial),n_dominant,2400,4200,1800,25,36288000000,57.943022000,1.000000,1.000000,57.943022000,1
Implementation 1 (Serial),n_dominant,2400,4200,2400,1,48384000000,75.883193000,1.000000,1.000000,75.883193000,1
Implementation 1 (Serial),n_dominant,2400,4200,2400,4,48384000000,75.883193000,1.000000,1.000000,75.883193000,1
Implementation 1 (Serial),n_dominant,2400,4200,2400,9,48384000000,75.883193000,1.000000,1.000000,75.883193000,1
Implementation 1 (Serial),n_dominant,2400,4200,2400,16,48384000000,75.883193000,1.000000,1.000000,75.883193000,1
Implementation 1 (Serial),n_dominant,2400,4200,2400,25,48384000000,75.883193000,1.000000,1.000000,75.883193000,1
Implementation 1 (Serial),n_dominant,2400,4200,3000,1,60480000000,97.989394000,1.000000,1.000000,97.989394000,1
Implementation 1 (Serial),n_dominant,2400,4200,3000,4,60480000000,97.989394000,1.000000,1.000000,97.989394000,1
Implementation 1 (Serial),n_dominant,2400,4200,3000,9,60480000000,97.989394000,1.000000,1.000000,97.989394000,1
Implementation 1 (Serial),n_dominant,2400,4200,3000,16,60480000000,97.989394000,1.000000,1.000000,97.989394000,1
Implementation 1 (Serial),n_dominant,2400,4200,3000,25,60480000000,97.989394000,1.000000,1.000000,97.989394000,1
Implementation 1 (Serial),n_dominant,2400,4200,3600,1,72576000000,116.951746000,1.000000,1.000000,116.951746000,1
Implementation 1 (Serial),n_dominant,2400,4200,3600,4,72576000000,116.951746000,1.000000,1.000000,116.951746000,1
Implementation 1 (Serial),n_dominant,2400,4200,3600,9,72576000000,116.951746000,1.000000,1.000000,116.951746000,1
Implementation 1 (Serial),n_dominant,2400,4200,3600,16,72576000000,116.951746000,1.000000,1.000000,116.951746000,1
Implementation 1 (Serial),n_dominant,2400,4200,3600,25,72576000000,116.951746000,1.000000,1.000000,116.951746000,1
Implementation 1 (Serial),n_dominant,3000,3600,600,1,12960000000,11.645208000,1.000000,1.000000,11.645208000,1
Implementation 1 (Serial),n_dominant,3000,3600,600,4,12960000000,11.645208000,1.000000,1.000000,11.645208000,1
Implementation 1 (Serial),n_dominant,3000,3600,600,9,12960000000,11.645208000,1.000000,1.000000,11.645208000,1
Implementation 1 (Serial),n_dominant,3000,3600,600,16,12960000000,11.645208000,1.000000,1.000000,11.645208000,1
Implementation 1 (Serial),n_dominant,3000,3600,600,25,12960000000,11.645208000,1.000000,1.000000,11.645208000,1
Implementation 1 (Serial),n_dominant,3000,3600,1200,1,25920000000,40.263189000,1.000000,1.000000,40.263189000,1
Implementation 1 (Serial),n_dominant,3000,3600,1200,4,25920000000,40.263189000,1.000000,1.000000,40.263189000,1
Implementation 1 (Serial),n_dominant,3000,3600,1200,9,25920000000,40.263189000,1.000000,1.000000,40.263189000,1
Implementation 1 (Serial),n_dominant,3000,3600,1200,16,25920000000,40.263189000,1.000000,1.000000,40.263189000,1
Implementation 1 (Serial),n_dominant,3000,3600,1200,25,25920000000,40.263189000,1.000000,1.000000,40.263189000,1
Implementation 1 (Serial),n_dominant,3000,3600,1800,1,38880000000,48.799671000,1.000000,1.000000,48.799671000,1
Implementation 1 (Serial),n_dominant,3000,3600,1800,4,38880000000,48.799671000,1.000000,1.000000,48.799671000,1
Implementation 1 (Serial),n_dominant,3000,3600,1800,9,38880000000,48.799671000,1.000000,1.000000,48.799671000,1
Implementation 1 (Serial),n_dominant,3000,3600,1800,16,38880000000,48.799671000,1.000000,1.000000,48.799671000,1
Implementation 1 (Serial),n_dominant,3000,3600,1800,25,38880000000,48.799671000,1.000000,1.000000,48.799671000,1
Implementation 1 (Serial),n_dominant,3000,3600,2400,1,51840000000,556.078859000,1.000000,1.000000,556.078859000,1
Implementation 1 (Serial),n_dominant,3000,3600,2400,4,51840000000,556.078859000,1.000000,1.000000,556.078859000,1
Implementation 1 (Serial),n_dominant,3000,3600,2400,9,51840000000,556.078859000,1.000000,1.000000,556.078859000,1
Implementation 1 (Serial),n_dominant,3000,3600,2400,16,51840000000,556.078859000,1.000000,1.000000,556.078859000,1
Implementation 1 (Serial),n_dominant,3000,3600,2400,25,51840000000,556.078859000,1.000000,1.000000,556.078859000,1
Implementation 1 (Serial),n_dominant,3000,3600,3000,1,64800000000,78.742556000,1.000000,1.000000,78.742556000,1
Implementation 1 (Serial),n_dominant,3000,3600,3000,4,64800000000,78.742556000,1.000000,1.000000,78.742556000,1
Implementation 1 (Serial),n_dominant,3000,3600,3000,9,64800000000,78.742556000,1.000000,1.000000,78.742556000,1
Implementation 1 (Serial),n_dominant,3000,3600,3000,16,64800000000,78.742556000,1.000000,1.000000,78.742556000,1
Implementation 1 (Serial),n_dominant,3000,3600,3000,25,64800000000,78.742556000,1.000000,1.000000,78.742556000,1
Implementation 1 (Serial),n_dominant,3000,4200,600,1,15120000000,17.709236000,1.000000,1.000000,17.709236000,1
Implementation 1 (Serial),n_dominant,3000,4200,600,4,15120000000,17.709236000,1.000000,1.000000,17.709236000,1
Implementation 1 (Serial),n_dominant,3000,4200,600,9,15120000000,17.709236000,1.000000,1.000000,17.709236000,1
Implementation 1 (Serial),n_dominant,3000,4200,600,16,15120000000,17.709236000,1.000000,1.000000,17.709236000,1
Implementation 1 (Serial),n_dominant,3000,4200,600,25,15120000000,17.709236000,1.000000,1.000000,17.709236000,1
Implementation 1 (Serial),n_dominant,3000,4200,1200,1,30240000000,47.806250000,1.000000,1.000000,47.806250000,1
Implementation 1 (Serial),n_dominant,3000,4200,1200,4,30240000000,47.806250000,1.000000,1.000000,47.806250000,1
Implementation 1 (Serial),n_dominant,3000,4200,1200,9,30240000000,47.806250000,1.000000,1.000000,47.806250000,1
Implementation 1 (Serial),n_dominant,3000,4200,1200,16,30240000000,47.806250000,1.000000,1.000000,47.806250000,1
Implementation 1 (Serial),n_dominant,3000,4200,1200,25,30240000000,47.806250000,1.000000,1.000000,47.806250000,1
Implementation 1 (Serial),n_dominant,3000,4200,1800,1,45360000000,179.156325000,1.000000,1.000000,179.156325000,1
Implementation 1 (Serial),n_dominant,3000,4200,1800,4,45360000000,179.156325000,1.000000,1.000000,179.156325000,1
Implementation 1 (Serial),n_dominant,3000,4200,1800,9,45360000000,179.156325000,1.000000,1.000000,179.156325000,1
Implementation 1 (Serial),n_dominant,3000,4200,1800,16,45360000000,179.156325000,1.000000,1.000000,179.156325000,1
Implementation 1 (Serial),n_dominant,3000,4200,1800,25,45360000000,179.156325000,1.000000,1.000000,179.156325000,1
Implementation 1 (Serial),n_dominant,3000,4200,2400,1,60480000000,95.100007000,1.000000,1.000000,95.100007000,1
Implementation 1 (Serial),n_dominant,3000,4200,2400,4,60480000000,95.100007000,1.000000,1.000000,95.100007000,1
Implementation 1 (Serial),n_dominant,3000,4200,2400,9,60480000000,95.100007000,1.000000,1.000000,95.100007000,1
Implementation 1 (Serial),n_dominant,3000,4200,2400,16,60480000000,95.100007000,1.000000,1.000000,95.100007000,1
Implementation 1 (Serial),n_dominant,3000,4200,2400,25,60480000000,95.100007000,1.000000,1.000000,95.100007000,1
Implementation 1 (Serial),n_dominant,3000,4200,3000,1,75600000000,121.866233000,1.000000,1.000000,121.866233000,1
Implementation 1 (Serial),n_dominant,3000,4200,3000,4,75600000000,121.866233000,1.000000,1.000000,121.866233000,1
Implementation 1 (Serial),n_dominant,3000,4200,3000,9,75600000000,121.866233000,1.000000,1.000000,121.866233000,1
Implementation 1 (Serial),n_dominant,3000,4200,3000,16,75600000000,121.866233000,1.000000,1.000000,121.866233000,1
Implementation 1 (Serial),n_dominant,3000,4200,3000,25,75600000000,121.866233000,1.000000,1.000000,121.866233000,1
Implementation 1 (Serial),n_dominant,3000,4200,3600,1,90720000000,145.772058000,1.000000,1.000000,145.772058000,1
Implementation 1 (Serial),n_dominant,3000,4200,3600,4,90720000000,145.772058000,1.000000,1.000000,145.772058000,1
Implementation 1 (Serial),n_dominant,3000,4200,3600,9,90720000000,145.772058000,1.000000,1.000000,145.772058000,1
Implementation 1 (Serial),n_dominant,3000,4200,3600,16,90720000000,145.772058000,1.000000,1.000000,145.772058000,1
Implementation 1 (Serial),n_dominant,3000,4200,3600,25,90720000000,145.772058000,1.000000,1.000000,145.772058000,1
Implementation 1 (Serial),n_dominant,3600,4200,600,1,18144000000,21.107110000,1.000000,1.000000,21.107110000,1
Implementation 1 (Serial),n_dominant,3600,4200,600,4,18144000000,21.107110000,1.000000,1.000000,21.107110000,1
Implementation 1 (Serial),n_dominant,3600,4200,600,9,18144000000,21.107110000,1.000000,1.000000,21.107110000,1
Implementation 1 (Serial),n_dominant,3600,4200,600,16,18144000000,21.107110000,1.000000,1.000000,21.107110000,1
Implementation 1 (Serial),n_dominant,3600,4200,600,25,18144000000,21.107110000,1.000000,1.000000,21.107110000,1
Implementation 1 (Serial),n_dominant,3600,4200,1200,1,36288000000,57.226240000,1.000000,1.000000,57.226240000,1
Implementation 1 (Serial),n_dominant,3600,4200,1200,4,36288000000,57.226240000,1.000000,1.000000,57.226240000,1
Implementation 1 (Serial),n_dominant,3600,4200,1200,9,36288000000,57.226240000,1.000000,1.000000,57.226240000,1
Implementation 1 (Serial),n_dominant,3600,4200,1200,16,36288000000,57.226240000,1.000000,1.000000,57.226240000,1
Implementation 1 (Serial),n_dominant,3600,4200,1200,25,36288000000,57.226240000,1.000000,1.000000,57.226240000,1
Implementation 1 (Serial),n_dominant,3600,4200,1800,1,54432000000,93.000272000,1.000000,1.000000,93.000272000,1
Implementation 1 (Serial),n_dominant,3600,4200,1800,4,54432000000,93.000272000,1.000000,1.000000,93.000272000,1
Implementation 1 (Serial),n_dominant,3600,4200,1800,9,54432000000,93.000272000,1.000000,1.000000,93.000272000,1
Implementation 1 (Serial),n_dominant,3600,4200,1800,16,54432000000,93.000272000,1.000000,1.000000,93.000272000,1
Implementation 1 (Serial),n_dominant,3600,4200,1800,25,54432000000,93.000272000,1.000000,1.000000,93.000272000,1
Implementation 1 (Serial),n_dominant,3600,4200,2400,1,72576000000,238.389613000,1.000000,1.000000,238.389613000,1
Implementation 1 (Serial),n_dominant,3600,4200,2400,4,72576000000,238.389613000,1.000000,1.000000,238.389613000,1
Implementation 1 (Serial),n_dominant,3600,4200,2400,9,72576000000,238.389613000,1.000000,1.000000,238.389613000,1
Implementation 1 (Serial),n_dominant,3600,4200,2400,16,72576000000,238.389613000,1.000000,1.000000,238.389613000,1
Implementation 1 (Serial),n_dominant,3600,4200,2400,25,72576000000,238.389613000,1.000000,1.000000,238.389613000,1
Implementation 1 (Serial),n_dominant,3600,4200,3000,1,90720000000,146.330834000,1.000000,1.000000,146.330834000,1
Implementation 1 (Serial),n_dominant,3600,4200,3000,4,90720000000,146.330834000,1.000000,1.000000,146.330834000,1
Implementation 1 (Serial),n_dominant,3600,4200,3000,9,90720000000,146.330834000,1.000000,1.000000,146.330834000,1
Implementation 1 (Serial),n_dominant,3600,4200,3000,16,90720000000,146.330834000,1.000000,1.000000,146.330834000,1
Implementation 1 (Serial),n_dominant,3600,4200,3000,25,90720000000,146.330834000,1.000000,1.000000,146.330834000,1
Implementation 1 (Serial),n_dominant,3600,4200,3600,1,108864000000,173.734810000,1.000000,1.000000,173.734810000,1
Implementation 1 (Serial),n_dominant,3600,4200,3600,4,108864000000,173.734810000,1.000000,1.000000,173.734810000,1
Implementation 1 (Serial),n_dominant,3600,4200,3600,9,108864000000,173.734810000,1.000000,1.000000,173.734810000,1
Implementation 1 (Serial),n_dominant,3600,4200,3600,16,108864000000,173.734810000,1.000000,1.000000,173.734810000,1
Implementation 1 (Serial),n_dominant,3600,4200,3600,25,108864000000,173.734810000,1.000000,1.000000,173.734810000,1
Implementation 1 (Serial),q_dominant,600,600,1200,1,864000000,0.560179000,1.000000,1.000000,0.560179000,1
Implementation 1 (Serial),q_dominant,600,600,1200,4,864000000,0.560179000,1.000000,1.000000,0.560179000,1
Implementation 1 (Serial),q_dominant,600,600,1200,9,864000000,0.560179000,1.000000,1.000000,0.560179000,1
Implementation 1 (Serial),q_dominant,600,600,1200,16,864000000,0.560179000,1.000000,1.000000,0.560179000,1
Implementation 1 (Serial),q_dominant,600,600,1200,25,864000000,0.560179000,1.000000,1.000000,0.560179000,1
Implementation 1 (Serial),q_dominant,600,600,1800,1,1296000000,0.811633000,1.000000,1.000000,0.811633000,1
Implementation 1 (Serial),q_dominant,600,600,1800,4,1296000000,0.811633000,1.000000,1.000000,0.811633000,1
Implementation 1 (Serial),q_dominant,600,600,1800,9,1296000000,0.811633000,1.000000,1.000000,0.811633000,1
Implementation 1 (Serial),q_dominant,600,600,1800,16,1296000000,0.811633000,1.000000,1.000000,0.811633000,1
Implementation 1 (Serial),q_dominant,600,600,1800,25,1296000000,0.811633000,1.000000,1.000000,0.811633000,1
Implementation 1 (Serial),q_dominant,600,600,2400,1,1728000000,1.207795000,1.000000,1.000000,1.207795000,1
Implementation 1 (Serial),q_dominant,600,600,2400,4,1728000000,1.207795000,1.000000,1.000000,1.207795000,1
Implementation 1 (Serial),q_dominant,600,600,2400,9,1728000000,1.207795000,1.000000,1.000000,1.207795000,1
Implementation 1 (Serial),q_dominant,600,600,2400,16,1728000000,1.207795000,1.000000,1.000000,1.207795000,1
Implementation 1 (Serial),q_dominant,600,600,2400,25,1728000000,1.207795000,1.000000,1.000000,1.207795000,1
Implementation 1 (Serial),q_dominant,600,600,3000,1,2160000000,1.330594000,1.000000,1.000000,1.330594000,1
Implementation 1 (Serial),q_dominant,600,600,3000,4,2160000000,1.330594000,1.000000,1.000000,1.330594000,1
Implementation 1 (Serial),q_dominant,600,600,3000,9,2160000000,1.330594000,1.000000,1.000000,1.330594000,1
Implementation 1 (Serial),q_dominant,600,600,3000,16,2160000000,1.330594000,1.000000,1.000000,1.330594000,1
Implementation 1 (Serial),q_dominant,600,600,3000,25,2160000000,1.330594000,1.000000,1.000000,1.330594000,1
